Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1nifdMydI6oRtsJMqNYeVc,"Whatchu Tryna Do","Whatchu Tryna Do","Desren;Benni Hunnit",2023-05-26,169875,10,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR & SoundScape Records",0.713,0.576,11,-6.631,0,0.0315,0.00876,0.000289,0.125,0.103,140.003,4
spotify:track:42VsgItocQwOQC3XWZ8JNA,"FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott;Playboi Carti",2023-07-28,191700,86,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,rage rap","Cactus Jack/Epic",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
spotify:track:6EqRvXGbuZRyBx1BPzOp3j,"KEEP IT A BEAN","KEEP IT A BEAN","W4SH",2023-04-21,130560,6,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR & SoundScape Records",0.736,0.766,8,-6.148,0,0.255,0.394,0,0.445,0.688,125.066,4
spotify:track:69phA1R4gmQsBFRQ3INW8C,"ONE CALL","Ghetto Fabulous","Rich Amiri",2023-11-17,121399,76,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rage rap","Internet Money Records / 10K Projects",0.65,0.539,1,-7.281,1,0.0561,0.00617,0.0000267,0.114,0.253,158.105,4
spotify:track:6U4QYrOmieYaYa3ngOpsNO,"Champs","Champs","Pluyyy",2023-04-07,197695,6,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,underground hip hop","BLNDR & SoundScape Records",0.868,0.577,3,-6.98,0,0.117,0.706,0,0.0952,0.585,126.915,4
spotify:track:28drn6tQo95MRvO0jQEo5C,"Type Shit","WE DON'T TRUST YOU","Future;Metro Boomin;Travis Scott;Playboi Carti",2024-03-22,228266,81,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,rage rap","Wilburn Holding Co./Boominati/Epic/Republic",0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,4
spotify:track:04CyMEHliadfQWMUJb1w99,"BURN","VULTURES 1","¥$;Kanye West;Ty Dolla $ign",2024-02-09,111458,3,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,trap soul","Ye",0.6,0.885,11,-6.21,0,0.393,0.0157,0.00000602,0.856,0.736,105.003,4
spotify:track:3QS9ZCtoSCJhmaJ7QNXSAS,"act ii: date @ 8 (feat. Drake) - remix","act ii: date @ 8 (feat. Drake) [remix]","4batz;Drake",2024-03-08,231338,72,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap","4batz / OVO Sound",0.55,0.545,0,-9.304,1,0.163,0.318,0,0.0608,0.412,102.469,4
spotify:track:52eIcoLUM25zbQupAZYoFh,"redrum","american dream","21 Savage",2024-01-12,270697,80,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","Slaughter Gang, LLC/Epic Records",0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,4
spotify:track:6HgWWaMu31KdOpEG5l28BG,"All My Life (feat. J. Cole)","All My Life (feat. J. Cole)","Lil Durk;J. Cole",2023-05-12,223878,72,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"chicago drill,drill,rap","Alamo",0.787,0.57,3,-5.881,1,0.225,0.0449,0,0.135,0.733,142.974,4
