Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7nAWtGCnStYA1Bv5Bf2hCq,"Raat Baaki","Raat Baaki","Whoja Vu",2024-07-04,220800,34,false,21lhygv42hmwomcbrhjtpz7da,2024-10-24T04:42:25Z,"","Asura Collective",0.632,0.842,9,-7.03,1,0.0478,0.00849,0.0785,0.0961,0.311,124.948,4
spotify:track:2Zvef5maE5qi410ISnFbn3,"Agrabah - Original Mix","Agrabah","Wolf Jay",2023-01-13,304251,10,false,21lhygv42hmwomcbrhjtpz7da,2024-10-24T03:58:44Z,"tech house","Loving Tech",0.807,0.838,9,-6.793,1,0.0476,0.000106,0.898,0.0888,0.579,127.011,4
spotify:track:0VrOmPLbJhwaxpWIbUhvMg,"Tala","Tala","Skeletron",2024-08-22,144638,14,false,21lhygv42hmwomcbrhjtpz7da,2024-10-24T04:43:35Z,"tribal house","Skeletron",0.788,0.934,8,-5.171,1,0.0588,0.000531,0.348,0.0688,0.726,127.971,4
spotify:track:12zYkS3sRtxSdUjNNCjNT7,"Yalla","Yalla","Kahani;DJ H;Stevo Atambire;Indo Warehouse",2024-09-20,263114,0,false,21lhygv42hmwomcbrhjtpz7da,2024-11-10T20:23:24Z,"bhangra,afro house,desi","Indo Warehouse",0.702,0.583,11,-10.452,0,0.0575,0.11,0.213,0.197,0.246,122.028,4
spotify:track:1NkRaNFhmwL8GugWuopSA8,"Sanson Ki Mala - RxB Edit","Sanson Ki Mala (RxB Edit)","Nusrat Fateh Ali Khan;Rusha & Blizza",2024-05-30,130841,45,false,21lhygv42hmwomcbrhjtpz7da,2024-11-10T20:30:56Z,"qawwali,ghazal,sufi,indian indie,hindi indie","Universal Music India Pvt Ltd.",0.683,0.817,10,-6.317,0,0.0489,0.0225,0.00226,0.303,0.399,127.054,4
spotify:track:4X6IOxtvss2IVzLRz0zxeA,"Heera Ranjha","Heera Ranjha","Rusha & Blizza;Shefali Alvares",2023-11-09,136512,33,false,21lhygv42hmwomcbrhjtpz7da,2024-11-10T20:32:02Z,"indian indie,hindi indie,bollywood,desi,hindi pop","Sony Music India / Nine",0.721,0.756,6,-6.543,1,0.0468,0.0206,0.0922,0.284,0.186,113.06,4
spotify:track:7ru5x9KkEvj2OJ6EQUzKbl,"Piya Ki Najariya","Piya Ki Najariya","Rusha & Blizza;Prateeksha Srivastava",2023-06-21,194596,24,false,21lhygv42hmwomcbrhjtpz7da,2024-11-10T20:32:36Z,"indian indie,hindi indie,bhajan,devotional","Universal Music India Pvt Ltd.",0.639,0.525,7,-9.397,1,0.135,0.259,0.0062,0.402,0.212,129.968,4
spotify:track:2lcHOPvb5Bt6xdJtwdekzb,"Mahisagar","Garba Szn 2","AREUBLUE;Payal Jay",2023-11-12,291707,0,false,21lhygv42hmwomcbrhjtpz7da,2025-01-21T11:00:04Z,"gujarati garba","Indo Warehouse",0.528,0.353,10,-9.456,0,0.387,0.541,0.443,0.116,0.218,184.609,3
spotify:track:1NPBautO2hfzQllb2xBkdc,"Saari Raat","Saari Raat","SIDD",2023-03-10,209531,9,false,21lhygv42hmwomcbrhjtpz7da,2025-01-21T11:01:04Z,"","Sidductive Rec",0.709,0.959,10,-4.067,0,0.0628,0.0121,0.0203,0.0809,0.544,128.002,4
spotify:track:6z2DPeu7G889dDIEFn3YUf,"FALLING","Between Flowers","OAFF;Sid Sriram",2025-02-06,186520,28,false,21lhygv42hmwomcbrhjtpz7da,2025-02-09T10:38:47Z,"indian indie,hindi indie,bollywood,tollywood,telugu pop,tamil pop,kollywood","Universal Music India Pvt. Ltd. (on behalf of OAFF)",0.487,0.67,2,-8.973,0,0.0753,0.69,0.608,0.075,0.121,123.996,4
