Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6jIpfTmCaebJyQxfrZb749,"The Best Part of Life","The Best Part of Life","SAINt JHN",2021-12-17,196873,64,false,,1970-01-01T00:00:00Z,"","Craft Recordings",0.393,0.724,4,-5.54,1,0.0825,0.0676,0,0.205,0.147,89.684,5
spotify:track:0gEV1AR0gd59DzrMJalYcK,"Bullet From A Gun","Ignorance is Bliss","Skepta",2019-05-31,171333,59,true,,1970-01-01T00:00:00Z,"grime,uk grime","Boy Better Know",0.87,0.685,0,-6.3,0,0.297,0.469,0.00000368,0.281,0.499,134.961,4
spotify:track:32PXNAUnXYTot2E1qYsTPX,"Thoughts from a Balcony","Macadelic","Mac Miller",2012-03-23,185779,69,true,,1970-01-01T00:00:00Z,"","Rostrum Records",0.48,0.64,6,-6.153,1,0.323,0.158,0,0.109,0.475,87.327,4
spotify:track:7EQjPEL70tzjlTgCgU0QrV,"Too Easy","ICONIC","Connor Price;Nic D",2025-05-30,133636,75,false,,1970-01-01T00:00:00Z,"","4 of clubs LLC & FRDi Entertainment",0.889,0.487,11,-5.934,0,0.0479,0.342,0.00209,0.118,0.841,109.975,4
spotify:track:6MxMqCgqmekcr0VwSU7AVH,"Time","The Search","NF",2019-07-26,240428,71,false,,1970-01-01T00:00:00Z,"christian hip hop","NF Real Music",0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,4
spotify:track:1SkzK37qLSi7Sp6PwYTC0A,"The Prayer","A Kid Named Cudi","Kid Cudi",2022-07-15,219093,67,true,,1970-01-01T00:00:00Z,"","Republic Records",0.735,0.76,6,-6.572,0,0.114,0.366,0.0000152,0.606,0.687,140.068,4
spotify:track:7Gs3otHnZDq514kFHf0nx7,"Blue Notes","DC4","Meek Mill",2016-10-28,227808,73,true,,1970-01-01T00:00:00Z,"rap","MMG/Atlantic",0.515,0.431,4,-8.251,1,0.257,0.665,0,0.147,0.184,141.392,4
spotify:track:5yuShbu70mtHXY0yLzCQLQ,"Go Flex","Stoney (Deluxe)","Post Malone",2016-12-09,179613,76,true,,1970-01-01T00:00:00Z,"","Mercury Records/Republic Owned",0.665,0.498,5,-8.185,1,0.083,0.23,0,0.0757,0.127,81.958,4
spotify:track:0zmnloncQGEgFPMLSu8kq2,"Mission","Mission","SHY",2025-03-14,124363,48,false,,1970-01-01T00:00:00Z,"","5ive7evens",0.873,0.463,1,-6.854,1,0.256,0.37,0,0.108,0.321,109.941,4
spotify:track:1CYEDvYBGZ78HCjBjZWFm2,"Questions","Rhymes You Can Trust","Chrome Waves;Just Vic",2024-10-07,218666,42,false,,1970-01-01T00:00:00Z,"","Vortex Vamp Records",0.72,0.695,1,-5.341,0,0.0439,0.0314,0.0000148,0.0852,0.211,89.998,4
spotify:track:3BUWNzPWz2mDbptZmGEXpB,"Let It All Work Out","Tha Carter V","Lil Wayne",2018-09-28,316192,81,true,,1970-01-01T00:00:00Z,"rap,hip hop","Young Money Records, Inc.",0.551,0.562,11,-6.862,1,0.163,0.0218,0,0.302,0.438,135.872,4
spotify:track:5CJ3DQPUmrtI2lqRjPk4K6,"FLY","FLY","Quavo;Lenny Kravitz",2024-08-09,157173,71,true,,1970-01-01T00:00:00Z,"","Quality Control Music/Motown Records",0.624,0.816,7,-2.606,1,0.0334,0.0102,0.0000133,0.194,0.635,159.974,4
spotify:track:5ZLZldF14F2TT9FCiQhmXv,"Two Cents","Two Cents","Alumni Cloud",2025-08-22,224396,66,false,,1970-01-01T00:00:00Z,"","Alumni Cloud",0.789,0.465,5,-7.42,0,0.0751,0.237,0.000022,0.0803,0.576,79.99,4
spotify:track:1Jdzzq4bhDrDgW8J6ueB3f,"Rinse and Repeat","I was just here???","Sumi.",2026-02-18,143815,44,true,,1970-01-01T00:00:00Z,"","Mandatory Music",0.686,0.811,11,-8.345,1,0.669,0.359,0,0.137,0.363,90.073,4
spotify:track:4PIRT280nbZLUtts1s33dN,"Dead wrong - Remix Version","Dead wrong (Remix Version)","Ciego",2021-11-05,177984,53,true,,1970-01-01T00:00:00Z,"","1552858 Records DK2",0.804,0.485,11,-7.905,0,0.143,0.0678,0.00448,0.115,0.0895,88.997,4
spotify:track:3CpoeW0cZSDzIRv5z34F87,"Sing For The Moment","The Eminem Show","Eminem",2002-05-26,339546,78,true,,1970-01-01T00:00:00Z,"rap,hip hop","Eminem Catalog PS",0.668,0.824,5,-4.164,0,0.137,0.0017,0.00000305,0.0426,0.185,163.961,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,"Ransom","We Love You Tecca","Lil Tecca",2019-08-30,131240,83,true,,1970-01-01T00:00:00Z,"melodic rap,rap","Republic Records",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
spotify:track:6p0Ai6wRjz9CmjqkhoKOwf,"Road Trips","MAID OF HONOUR","Drake",2026-05-15,243232,82,true,,1970-01-01T00:00:00Z,"rap","OVO/Republic",0.72,0.676,1,-7.744,0,0.0503,0.0223,0.00000733,0.0523,0.112,126.013,4
