Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3xwMfWfBRgdTWzPNrIfDTw,"Fresh Air","Fresh Air","Juliàn;HoKø",2022-04-22,175135,38,false,,2026-05-12T11:12:58Z,"lo-fi,lo-fi beats,jazz beats","Retro Jungle",0.546,0.27,6,-12.197,0,0.0459,0.915,0.796,0.098,0.275,74.204,4
spotify:track:1NkI8DtCnjcWVCVLF0gB71,"The Batman","The Batman (Original Motion Picture Soundtrack)","Michael Giacchino",2022-02-24,407533,56,false,,2026-05-12T11:12:58Z,"soundtrack,score","WaterTower Music",0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,4
spotify:track:22VtvEbttc3y0MuekCm7Sb,"Obi-Wan","Obi-Wan Kenobi (Original Soundtrack)","John Williams",2022-06-27,246520,48,false,,2026-05-12T11:12:58Z,"soundtrack,score","Walt Disney Records",0.117,0.123,10,-16.494,0,0.0377,0.905,0.906,0.098,0.0333,77.342,4
spotify:track:0bSHwuTOZVJUXWT03H9oD2,"Succession (Main Title Theme)","Succession: Season 1 (HBO Original Series Soundtrack)","Nicholas Britell",2019-08-09,102013,66,false,,2026-05-12T11:12:58Z,"score","Milan",0.366,0.471,8,-6.369,1,0.0363,0.000226,0.868,0.0673,0.037,140.142,4
spotify:track:4mOXZ925Ii1nZkN0Wbm9Qe,"Daisies","The Beauty Around Us","softy;no one's perfect",2020-12-02,178343,37,false,,2026-05-12T11:12:58Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.61,0.194,9,-10.419,1,0.034,0.955,0.887,0.0756,0.11,107.781,4
spotify:track:0PHMK9TRJasKOWELsdcyRC,"8 Hours, Still No Rain - Mixed","Anjunadeep 11","Hosini;Jones Meadow",2020-02-07,194000,38,false,,2026-05-12T11:12:58Z,"organic house,melodic house,tropical house,lounge","Anjunadeep",0.164,0.166,6,-18.223,1,0.0337,0.9,0.945,0.087,0.0458,72.665,4
spotify:track:7IuVGIs20WQmT5FLp49NLz,"Annica","Annica","Harlan Silverman",2021-04-16,175250,40,false,,2026-05-12T11:12:58Z,"ambient jazz","Sound Therapy",0.242,0.151,2,-19.017,0,0.0346,0.932,0.892,0.107,0.252,94.624,4
spotify:track:7eHDn7TyswvJIfxWGtIYKk,"Blur","Blur","SamuW",2020-06-10,116000,36,false,,2026-05-12T11:12:58Z,"lo-fi beats,jazz beats,lo-fi","Effortless Audio",0.704,0.128,6,-17.504,0,0.124,0.364,0.55,0.0908,0.321,80.006,4
spotify:track:475NbG0NnJnVxwDi3I5xqm,"Coral Reef","missing piece","Slowheal",2019-11-29,162000,41,false,,2026-05-12T11:12:58Z,"lo-fi beats,lo-fi","Slowheal",0.567,0.349,2,-9.939,1,0.0273,0.678,0.889,0.0862,0.163,79.999,4
spotify:track:4QzZVJc6qPTtTkPem7qZRo,"The Lamp Is Low","Classical Current","Laurindo Almeida",1969-09-15,170790,67,false,,2026-05-12T11:12:58Z,"brazilian jazz,bossa nova","Warner Records, Inc.",0.486,0.313,7,-14.323,1,0.0252,0.894,0.948,0.167,0.199,102.605,4
spotify:track:2avCgcHSQc3k0LYBowVoTB,"Take Me Back","North Pole","WYS",2019-12-29,176000,47,false,,2026-05-12T11:12:58Z,"lo-fi,lo-fi hip hop,lo-fi beats","Lofi Records",0.671,0.436,6,-12.091,1,0.0295,0.51,0.893,0.104,0.39,90.028,4
